id,themed_article_id,url,source_name,title,created_at
21a819fc-7dec-45f2-9633-5d1010d44672,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://www.mdzol.com/deportes/no-se-vio-vivo-la-reaccion-gallardo-el-penal-errado-borja-el-ultimo-minuto-n1376584,Mdzol - River Plate,No se vio en vivo: la reacción de Gallardo tras el penal errado por Borja en el último minuto,2025-11-04 03:17:00.651121+00
dc0dc2e4-df83-4b19-8009-3e6fcab3db06,d39e6d1e-f55c-4fab-adeb-11a79f4f3125,https://www.clarin.com/deportes/river-vs-gimnasia-plata-torneo-clausura-minuto-minuto-directo_0_NdFpBGREAp.html,Clarín - River Plate,"River sigue sin tocar fondo: en un final de película, Gimnasia ganó tras 20 años en el Monumental que explotó contra los jugadores",2025-11-04 03:16:51.290665+00
5efe16cf-ba26-4c7a-9520-92327b150156,d39e6d1e-f55c-4fab-adeb-11a79f4f3125,https://tn.com.ar/deportes/futbol/2025/11/01/river-recibe-a-gimnasia-y-busca-recuperarse-luego-de-la-eliminacion-de-la-copa-argentina/,TN - River Plate,River erró un penal en el final y perdió 1-0 con Gimnasia por el Torneo Clausura | TNTN,2025-11-04 03:16:51.290665+00
4ad2ce10-c0ab-4d71-9dbe-807d568732ca,d39e6d1e-f55c-4fab-adeb-11a79f4f3125,https://tn.com.ar/deportes/futbol/2025/11/03/la-racha-negativa-que-river-alcanzo-tras-la-derrota-frente-a-gimnasia-en-el-monumental/,TN - River Plate,La racha negativa que River alcanzó tras la derrota frente a Gimnasia en el Monumental | TNTN,2025-11-04 03:16:51.290665+00
b5a4a639-de15-4bc3-9860-14173857c74b,d39e6d1e-f55c-4fab-adeb-11a79f4f3125,https://www.mdzol.com/deportes/papelon-historico-river-alcanzo-un-record-negativo-despues-99-anos-jugando-como-local-n1376404,Mdzol - River Plate,Papelón histórico: River alcanzó un récord negativo ¡después de 99 años jugando como local!,2025-11-04 03:16:51.290665+00
a779c15c-9879-458d-93d7-0056d5078a03,d39e6d1e-f55c-4fab-adeb-11a79f4f3125,https://www.clarin.com/deportes/peor-escenario-partido-500-gallardo-primera-vez-river-pierde-4-partidos-seguidos-monumental_0_KwBuKktS7o.html,Clarín - River Plate,River perdió cuatro partidos seguidos en el Monumental por primera vez en su historia: el récord que Gallardo nunca deseó,2025-11-04 03:16:51.290665+00
cb4a7817-ce85-4d74-b28e-f4e7faf2a0b2,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.clarin.com/deportes/stefano-di-carlo-asumio-presidencia-river-debemos-perder-vista-objetivo-historico-resultados-deportivos_0_yZHG7iBivp.html,Clarín - River Plate,"Stefano Di Carlo asumió la presidencia de River: ""No debemos perder de vista nuestro objetivo histórico que son los resultados deportivos""",2025-11-04 03:16:39.245497+00
da197cf5-a825-4f29-949f-127208f0d379,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.lanacion.com.ar/deportes/futbol/stefano-di-carlo-asumio-como-presidente-de-river-hay-que-tener-templanza-y-fe-nid03112025/,La Nación - River Plate,"Stefano Di Carlo asumió como presidente de River y dijo: ""Hay que tener templanza y fe"" - LA NACION",2025-11-04 03:16:39.245497+00
db0ff7c4-ed85-43b5-82a5-a79a9f70cac6,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.lanacion.com.ar/deportes/futbol/stefano-di-carlo-nuevo-presidente-de-river-del-techo-para-el-monumental-a-instalar-la-marca-del-club-nid03112025/,La Nación - River Plate,La plataforma de Di Carlo: del techo para el Monumental a instalar la marca River a nivel mundial - LA NACION,2025-11-04 03:16:39.245497+00
dfe70c67-1241-45ed-919b-7ebf4e0ea171,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://tn.com.ar/deportes/futbol/2025/11/01/de-su-extensa-carrera-como-dirigente-al-fuerte-legado-familiar-stefano-di-carlo-el-nuevo-presidente-de-river/,TN - River Plate,"Quién es Stefano Di Carlo, el nuevo presidente de River | TNTN",2025-11-04 03:16:39.245497+00
0e67ef0a-b22c-4db9-93ed-63f3840a9583,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://tn.com.ar/deportes/futbol/2025/11/01/elecciones-en-river-di-carlo-busca-ser-el-sucesor-de-brito-por-el-oficialismo-y-hay-otros-cuatro-candidatos/,TN - River Plate,Stefano Di Carlo es el nuevo presidente de River: ganó con el 61% en la elección con la mayor participación de la historia | TNTN,2025-11-04 03:16:39.245497+00
4ad875e3-8dde-4c2f-8aad-7c7e9ce22ba2,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://tn.com.ar/deportes/futbol/2025/11/01/stefano-di-carlo-celebro-el-triunfo-en-las-elecciones-en-river-empieza-una-nueva-etapa/,TN - River Plate,Stefano Di Carlo celebró el triunfo en las elecciones en River: “Empieza una nueva etapa” | TNTN,2025-11-04 03:16:39.245497+00
8e734f9a-1192-4675-8fa8-e36cd3b1b8c7,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://tn.com.ar/deportes/futbol/2025/11/03/stefano-di-carlo-asumio-como-presidente-de-river-y-fue-critico-con-el-mal-momento-del-equipo-de-gallardo/,TN - River Plate,Stefano Di Carlo asumió como presidente de River y fue crítico con la actualidad del equipo: “No nos representa” | TNTN,2025-11-04 03:16:39.245497+00
7bbaf4c2-68af-4dfb-aa1e-1969a27b862d,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.mdzol.com/deportes/en-medio-la-crisis-stefano-di-carlo-asumio-formalmente-la-presidencia-river-2029-n1376888,Mdzol - River Plate,"En medio de la crisis, Stefano Di Carlo asumió formalmente la presidencia de River hasta 2029",2025-11-04 03:16:39.245497+00
85114640-0934-478b-8d18-d3934b298862,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.mdzol.com/deportes/la-critica-stefano-di-carlo-la-actualidad-del-river-gallardo-asumir-como-nuevo-presidente-no-nos-representa-n1376972,Mdzol - River Plate,La crítica de Stefano Di Carlo sobre la actualidad del River de Gallardo tras asumir como nuevo presidente: No nos representa,2025-11-04 03:16:39.245497+00
12af5411-4f0e-4f28-bd07-97ba81ddbb8a,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.clarin.com/deportes/stefano-di-carlo-candidato-presidente-river-volver-obtener-resultados-deportivos-prioridad-absoluta_0_K4S4KWfsgk.html,Clarín - River Plate,"Stefano Di Carlo, candidato a presidente de River: ""Volver a obtener resultados deportivos es nuestra prioridad absoluta""",2025-11-04 03:16:39.245497+00
0f55701f-bf9e-481f-917c-4eff6fed49b9,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.clarin.com/deportes/elecciones-river-saber-elegir-presidente-sucedera-jorge-brito_0_APYUJdjIou.html,Clarín - River Plate,Elecciones en River hoy: más de 25 mil socios eligieron con convocatoria récord a Stefano Di Carlo como nuevo presidente,2025-11-04 03:16:39.245497+00
21ad8773-4c55-4faf-9c4d-7e136b59a7f1,5dd4d197-a1a8-4d40-986f-b980ed74a857,https://www.clarin.com/deportes/stefano-di-carlo-nuevo-presidente-river-logro-amplio-triunfo-eleccion-record-votado-historia-club_0_bUZNZHSeKd.html,Clarín - River Plate,Stefano Di Carlo es el nuevo presidente de River: logró un amplio triunfo en una elección récord y es el más votado de la historia del club,2025-11-04 03:16:39.245497+00
